class_id,student_id,score
84,1665,9.9
84,1666,9.2
84,1667,5.5
84,1668,7.0
84,1669,0.8
84,1670,5.5
84,1671,5.3
84,1672,7.2
84,1673,10.0
84,1674,8.9
84,1675,5.4
84,1676,2.3
84,1677,5.8
84,1678,8.8
84,1679,0.7
84,1680,4.5
85,1681,4.3
85,1682,6.9
85,1683,9.8
85,1684,1.2
85,1685,6.0
85,1686,8.5
85,1687,4.0
85,1688,3.6
85,1689,3.7
85,1690,7.6
85,1691,3.1
85,1692,0.4
85,1693,3.6
85,1694,5.8
85,1695,5.1
85,1696,3.2
85,1697,3.0
85,1698,1.8
85,1699,2.0
85,1700,3.3
86,1701,1.9
86,1702,0.4
86,1703,4.1
86,1704,4.2
86,1705,3.8
86,1706,4.9
86,1707,1.9
86,1708,4.0
86,1709,7.4
86,1710,1.4
86,1711,1.2
86,1712,7.4
86,1713,1.7
86,1714,1.4
86,1715,5.8
86,1716,7.1
86,1717,1.1
86,1718,0.2
86,1719,1.5
86,1720,0.9
87,1721,8.5
87,1722,0.1
87,1723,9.2
87,1724,8.4
87,1725,4.3
87,1726,8.3
87,1727,7.9
87,1728,3.9
87,1729,1.9
87,1730,5.7
87,1731,0.9
87,1732,4.8
87,1733,6.9
87,1734,3.9
87,1735,4.8
87,1736,6.1
87,1737,1.7
87,1738,10.0
87,1739,4.2
87,1740,3.9
88,1741,7.7
88,1742,2.7
88,1743,6.5
88,1744,3.8
88,1745,1.3
88,1746,7.0
88,1747,4.1
88,1748,5.0
88,1749,5.4
88,1750,0.6
88,1751,6.7
88,1752,8.8
88,1753,3.7
88,1754,8.0
88,1755,9.3
88,1756,8.7
88,1757,4.1
88,1758,6.8
88,1759,8.9
88,1760,6.2
89,1761,3.6
89,1762,0.4
89,1763,1.2
89,1764,1.5
89,1765,2.3
89,1766,5.5
89,1767,7.5
89,1768,7.3
89,1769,4.5
89,1770,9.4
89,1771,8.4
89,1772,3.0
89,1773,5.1
89,1774,3.3
89,1775,8.9
89,1776,3.0
89,1777,0.1
89,1778,1.3
89,1779,1.6
89,1780,3.5
90,1781,6.4
90,1782,5.3
90,1783,6.9
90,1784,2.4
90,1785,6.7
90,1786,1.7
90,1787,8.3
90,1788,8.5
90,1789,0.7
90,1790,5.6
90,1791,5.8
90,1792,7.8
90,1793,9.2
90,1794,3.4
90,1795,4.0
90,1796,8.0
90,1797,6.6
90,1798,1.3
90,1799,9.7
90,1800,1.4
91,1801,6.8
91,1802,6.9
91,1803,7.1
91,1804,3.7
91,1805,2.5
91,1806,6.5
91,1807,2.4
91,1808,9.6
91,1809,4.8
91,1810,3.4
91,1811,0.6
91,1812,4.6
91,1813,9.9
91,1814,8.6
91,1815,2.9
91,1816,4.7
91,1817,9.4
91,1818,1.1
91,1819,1.8
91,1820,9.8
92,1821,5.9
92,1822,7.2
92,1823,5.3
92,1824,2.9
92,1825,3.9
92,1826,9.7
92,1827,0.5
92,1828,9.3
92,1829,4.1
92,1830,7.8
92,1831,7.7
92,1832,4.9
92,1833,9.1
92,1834,2.4
92,1835,9.7
92,1836,5.2
92,1837,7.7
92,1838,4.8
92,1839,8.6
92,1840,6.0
93,1841,5.2
93,1842,5.7
93,1843,5.8
93,1844,6.5
93,1845,7.1
93,1846,1.5
93,1847,7.8
93,1848,0.1
93,1849,7.1
93,1850,2.6
93,1851,6.8
93,1852,9.1
93,1853,8.4
93,1854,8.2
93,1855,7.4
93,1856,1.1
93,1857,4.2
93,1858,4.0
93,1859,7.4
93,1860,4.4
94,1861,6.3
94,1862,2.1
94,1863,2.7
94,1864,6.9
94,1865,4.1
94,1866,8.8
94,1867,9.2
94,1868,8.4
94,1869,2.5
94,1870,5.8
94,1871,3.1
94,1872,9.1
94,1873,1.9
94,1874,0.1
94,1875,0.6
94,1876,3.0
94,1877,8.3
94,1878,7.4
94,1879,3.3
94,1880,7.5
95,1881,2.0
95,1882,2.9
95,1883,7.4
95,1884,2.2
95,1885,3.3
95,1886,0.9
95,1887,5.9
95,1888,0.9
95,1889,2.2
95,1890,3.0
95,1891,4.4
95,1892,2.7
95,1893,6.6
95,1894,9.2
95,1895,1.5
95,1896,0.6
95,1897,4.3
95,1898,1.3
95,1899,0.7
95,1900,0.1
96,1901,3.5
96,1902,6.2
96,1903,8.9
96,1904,6.0
96,1905,9.8
96,1906,2.9
96,1907,8.0
96,1908,6.8
96,1909,7.9
96,1910,8.6
96,1911,4.4
96,1912,1.2
96,1913,0.2
96,1914,1.7
96,1915,9.0
96,1916,7.1
96,1917,5.8
96,1918,8.7
96,1919,0.7
96,1920,6.9
97,1921,8.2
97,1922,4.2
97,1923,3.2
97,1924,7.8
97,1925,0.1
97,1926,1.7
97,1927,6.6
97,1928,0.5
97,1929,3.7
97,1930,6.8
97,1931,7.2
97,1932,2.5
97,1933,7.4
97,1934,0.6
97,1935,2.5
97,1936,9.0
97,1937,4.6
97,1938,5.7
97,1939,9.0
97,1940,3.7
98,1941,2.3
98,1942,9.6
98,1943,4.3
98,1944,6.5
98,1945,2.3
98,1946,5.9
98,1947,9.1
98,1948,1.7
98,1949,0.5
98,1950,1.4
98,1951,1.4
98,1952,6.3
98,1953,1.3
98,1954,7.7
98,1955,9.9
98,1956,2.3
98,1957,3.5
98,1958,2.4
98,1959,8.4
98,1960,4.0
99,1961,7.3
99,1962,4.2
99,1963,9.4
99,1964,5.0
99,1965,1.2
99,1966,9.6
99,1967,3.6
99,1968,7.4
99,1969,2.3
99,1970,7.2
99,1971,0.2
99,1972,6.4
99,1973,1.7
99,1974,2.3
99,1975,2.2
99,1976,6.5
99,1977,1.6
99,1978,9.1
99,1979,2.3
99,1980,9.1
100,1981,0.7
100,1982,5.3
100,1983,4.1
100,1984,5.0
100,1985,5.7
100,1986,4.2
100,1987,0.2
100,1988,9.5
100,1989,6.0
100,1990,5.4
100,1991,5.0
100,1992,9.0
100,1993,5.3
100,1994,0.3
100,1995,5.0
100,1996,6.3
100,1997,3.5
100,1998,7.1
100,1999,8.4
100,2000,3.1
101,2001,0.7
101,2002,8.0
101,2003,6.8
101,2004,2.3
101,2005,0.8
101,2006,0.8
101,2007,5.5
101,2008,4.9
101,2009,6.6
101,2010,5.4
101,2011,9.4
101,2012,9.0
101,2013,5.7
101,2014,2.2
101,2015,1.9
101,2016,6.3
101,2017,5.4
101,2018,7.5
101,2019,2.9
101,2020,6.4
102,2021,7.9
102,2022,4.5
102,2023,4.4
102,2024,2.2
102,2025,2.8
102,2026,1.3
102,2027,4.4
102,2028,9.6
102,2029,3.1
102,2030,4.2
102,2031,0.6
102,2032,7.9
102,2033,4.6
102,2034,4.1
102,2035,4.8
102,2036,4.1
102,2037,9.5
102,2038,9.5
102,2039,4.9
102,2040,2.1
103,2041,3.5
103,2042,0.8
103,2043,6.5
103,2044,1.4
103,2045,4.1
103,2046,7.9
103,2047,3.7
103,2048,2.3
103,2049,1.1
103,2050,0.6
103,2051,8.2
103,2052,4.9
103,2053,1.9
103,2054,8.8
103,2055,4.5
103,2056,8.0
103,2057,6.8
103,2058,8.2
103,2059,1.9
103,2060,3.8
104,2061,3.8
104,2062,7.5
104,2063,9.9
104,2064,0.7
104,2065,9.1
104,2066,6.1
104,2067,8.2
104,2068,7.1
104,2069,7.9
104,2070,5.5
104,2071,8.2
104,2072,3.2
104,2073,8.1
104,2074,4.2
104,2075,3.5
104,2076,2.6
104,2077,7.8
104,2078,5.7
104,2079,6.2
104,2080,1.4
105,2081,1.6
105,2082,4.6
105,2083,4.2
105,2084,2.4
105,2085,0.6
105,2086,2.9
105,2087,8.3
105,2088,1.8
105,2089,8.6
105,2090,6.2
105,2091,3.5
105,2092,7.2
105,2093,1.4
105,2094,7.8
105,2095,3.3
105,2096,4.1
105,2097,4.7
105,2098,6.5
105,2099,7.3
105,2100,9.3
106,2101,2.3
106,2102,5.5
106,2103,8.1
106,2104,3.4
106,2105,6.5
106,2106,6.3
106,2107,9.0
106,2108,7.2
106,2109,9.3
106,2110,7.4
106,2111,0.4
106,2112,9.5
106,2113,0.6
106,2114,9.8
106,2115,2.2
106,2116,8.2
106,2117,6.7
106,2118,2.2
106,2119,0.1
106,2120,0.0
107,2121,0.7
107,2122,0.4
107,2123,9.8
107,2124,2.6
107,2125,8.5
107,2126,1.3
107,2127,7.7
107,2128,9.2
107,2129,3.3
107,2130,7.7
107,2131,1.1
107,2132,9.9
107,2133,8.3
107,2134,8.6
107,2135,7.8
107,2136,0.4
107,2137,1.7
107,2138,2.0
107,2139,4.7
107,2140,9.4
108,2141,7.0
108,2142,7.1
108,2143,7.6
108,2144,7.8
108,2145,4.3
108,2146,1.1
108,2147,4.9
108,2148,9.0
108,2149,2.4
108,2150,9.2
108,2151,8.1
108,2152,1.3
108,2153,9.6
108,2154,4.8
108,2155,1.6
108,2156,1.0
108,2157,5.3
108,2158,2.1
108,2159,7.4
108,2160,5.9
109,2161,1.9
109,2162,5.7
109,2163,2.1
109,2164,5.1
109,2165,5.1
109,2166,4.6
109,2167,1.2
109,2168,3.5
109,2169,1.7
109,2170,1.6
109,2171,2.3
109,2172,6.9
109,2173,3.4
109,2174,9.9
109,2175,9.5
109,2176,5.8
109,2177,6.9
109,2178,8.4
109,2179,2.7
109,2180,7.7
110,2181,7.7
110,2182,6.2
110,2183,7.9
110,2184,3.0
110,2185,1.3
110,2186,4.0
110,2187,9.7
110,2188,5.3
110,2189,1.7
110,2190,0.7
110,2191,5.2
110,2192,6.1
110,2193,9.8
110,2194,2.1
110,2195,0.9
110,2196,2.5
110,2197,6.5
110,2198,1.9
110,2199,3.6
110,2200,1.9
111,2201,5.2
111,2202,2.9
111,2203,7.8
111,2204,1.5
111,2205,5.7
111,2206,1.5
111,2207,7.1
111,2208,4.8
111,2209,1.0
111,2210,1.6
111,2211,2.3
111,2212,1.8
111,2213,4.5
111,2214,1.3
111,2215,5.0
111,2216,6.3
111,2217,1.0
111,2218,3.8
111,2219,10.0
111,2220,2.2
112,2221,5.7
112,2222,1.5
112,2223,3.6
112,2224,1.3
112,2225,8.1
112,2226,9.4
112,2227,8.1
112,2228,2.4
112,2229,8.8
112,2230,2.8
112,2231,6.2
112,2232,6.6
112,2233,4.3
112,2234,3.3
112,2235,6.4
112,2236,1.2
112,2237,4.7
112,2238,7.0
112,2239,4.4
112,2240,0.0
113,2241,3.0
113,2242,3.1
113,2243,3.5
113,2244,9.8
113,2245,1.7
113,2246,9.4
113,2247,9.4
113,2248,9.9
113,2249,4.7
113,2250,1.7
113,2251,3.5
113,2252,4.1
113,2253,4.7
113,2254,1.4
113,2255,4.1
113,2256,4.9
113,2257,4.6
113,2258,4.9
113,2259,7.6
113,2260,6.8
114,2261,0.0
114,2262,4.9
114,2263,7.9
114,2264,4.1
114,2265,7.8
114,2266,6.0
114,2267,7.4
114,2268,6.4
114,2269,5.8
114,2270,2.4
114,2271,7.0
114,2272,0.0
114,2273,2.9
114,2274,4.6
114,2275,0.5
114,2276,0.4
114,2277,9.0
114,2278,7.7
114,2279,2.9
114,2280,9.9
115,2281,4.2
115,2282,8.6
115,2283,3.4
115,2284,0.5
115,2285,1.7
115,2286,10.0
115,2287,4.7
115,2288,2.8
115,2289,4.8
115,2290,5.0
115,2291,6.6
115,2292,9.7
115,2293,1.5
115,2294,5.7
115,2295,4.6
115,2296,8.5
115,2297,7.2
115,2298,2.4
115,2299,1.0
115,2300,9.1
116,2301,7.0
116,2302,9.3
116,2303,5.5
116,2304,7.5
116,2305,8.9
116,2306,7.5
116,2307,7.1
116,2308,1.0
116,2309,8.6
116,2310,2.4
116,2311,0.7
116,2312,3.1
116,2313,3.9
116,2314,3.6
116,2315,3.6
116,2316,3.5
116,2317,9.3
116,2318,7.2
116,2319,9.5
116,2320,5.7
117,2321,3.5
117,2322,3.6
117,2323,1.8
117,2324,8.9
117,2325,6.3
117,2326,2.0
117,2327,4.2
117,2328,3.1
117,2329,2.0
117,2330,6.0
117,2331,4.4
117,2332,4.3
117,2333,7.2
117,2334,5.7
117,2335,1.1
117,2336,1.3
117,2337,3.8
117,2338,7.9
117,2339,0.0
117,2340,1.0
118,2341,0.1
118,2342,2.0
118,2343,0.8
118,2344,7.6
118,2345,4.9
118,2346,4.4
118,2347,8.7
118,2348,6.5
118,2349,7.7
118,2350,2.7
118,2351,1.2
118,2352,7.4
118,2353,2.6
118,2354,8.8
118,2355,10.0
118,2356,4.1
118,2357,7.6
118,2358,4.4
118,2359,4.0
118,2360,5.4
119,2361,4.6
119,2362,6.3
119,2363,1.6
119,2364,4.7
119,2365,7.8
119,2366,7.7
119,2367,8.8
119,2368,6.0
119,2369,9.8
119,2370,6.0
119,2371,8.4
119,2372,7.4
119,2373,2.6
119,2374,0.4
119,2375,4.7
119,2376,4.2
119,2377,5.8
119,2378,2.8
119,2379,0.7
119,2380,6.7
120,2381,4.5
120,2382,1.2
120,2383,0.6
120,2384,6.9
120,2385,9.1
120,2386,7.5
120,2387,8.0
120,2388,0.4
120,2389,6.8
120,2390,7.3
120,2391,2.0
120,2392,6.5
120,2393,0.4
120,2394,2.2
120,2395,6.2
120,2396,8.8
120,2397,1.9
120,2398,1.5
120,2399,6.3
120,2400,6.3
121,2401,9.5
121,2402,6.3
121,2403,2.7
121,2404,7.4
121,2405,1.6
121,2406,0.3
121,2407,5.3
121,2408,6.3
121,2409,2.5
121,2410,6.5
121,2411,3.7
121,2412,7.7
121,2413,5.8
121,2414,3.5
121,2415,1.2
121,2416,4.5
121,2417,2.9
121,2418,6.3
121,2419,2.5
121,2420,3.3
122,2421,9.4
122,2422,2.4
122,2423,7.0
122,2424,6.6
122,2425,5.7
122,2426,8.1
122,2427,9.0
122,2428,3.3
122,2429,6.2
122,2430,8.9
122,2431,1.1
122,2432,7.9
122,2433,5.7
122,2434,0.2
122,2435,4.1
122,2436,5.7
122,2437,4.7
122,2438,7.3
122,2439,2.8
122,2440,2.2
123,2441,6.8
123,2442,6.1
123,2443,7.8
123,2444,6.6
123,2445,6.5
123,2446,5.6
123,2447,0.1
123,2448,0.1
123,2449,9.8
123,2450,2.4
123,2451,9.9
123,2452,2.9
123,2453,7.5
123,2454,0.6
123,2455,9.7
123,2456,4.1
123,2457,7.0
123,2458,8.5
123,2459,3.7
123,2460,9.4
124,2461,8.1
124,2462,8.5
124,2463,0.1
124,2464,3.1
124,2465,9.8
124,2466,8.7
124,2467,6.5
124,2468,4.1
124,2469,7.5
124,2470,0.1
124,2471,5.9
124,2472,1.6
124,2473,9.7
124,2474,2.1
124,2475,4.3
124,2476,9.8
124,2477,6.4
124,2478,5.8
124,2479,3.6
124,2480,5.5
125,2481,4.9
125,2482,6.7
125,2483,4.1
125,2484,4.6
125,2485,0.4
125,2486,0.6
125,2487,5.6
125,2488,2.2
125,2489,0.6
125,2490,4.5
125,2491,9.8
125,2492,8.8
125,2493,1.9
125,2494,2.0
125,2495,8.0
125,2496,9.2
125,2497,0.8
125,2498,2.0
125,2499,6.7
125,2500,0.2
126,2501,5.0
126,2502,8.1
126,2503,1.4
126,2504,0.2
126,2505,3.4
126,2506,4.4
126,2507,3.5
126,2508,8.4
126,2509,7.0
126,2510,6.6
126,2511,1.0
126,2512,5.8
126,2513,9.3
126,2514,1.8
126,2515,4.9
126,2516,2.0
126,2517,2.4
126,2518,6.9
126,2519,0.9
126,2520,5.2
127,2521,6.2
127,2522,1.1
127,2523,7.8
127,2524,1.6
127,2525,1.2
127,2526,6.0
127,2527,0.1
127,2528,3.3
127,2529,2.0
127,2530,9.2
127,2531,3.4
127,2532,0.5
127,2533,4.9
127,2534,4.7
127,2535,7.3
127,2536,8.3
127,2537,4.2
127,2538,6.5
127,2539,8.0
127,2540,7.8
128,2541,4.1
128,2542,4.4
128,2543,2.1
128,2544,3.3
128,2545,0.6
128,2546,6.4
128,2547,2.1
128,2548,1.3
128,2549,1.8
128,2550,3.2
128,2551,2.0
128,2552,5.0
128,2553,3.8
128,2554,0.8
128,2555,1.9
128,2556,5.7
128,2557,3.1
128,2558,9.6
128,2559,1.1
128,2560,8.6
129,2561,2.4
129,2562,7.2
129,2563,1.0
129,2564,4.8
129,2565,3.2
129,2566,0.6
129,2567,8.5
129,2568,2.8
129,2569,9.0
129,2570,2.9
129,2571,1.9
129,2572,8.3
129,2573,9.9
129,2574,1.9
129,2575,5.2
129,2576,3.6
129,2577,9.5
129,2578,2.5
129,2579,3.8
129,2580,4.0
130,2581,8.5
130,2582,4.7
130,2583,8.6
130,2584,6.7
130,2585,0.8
130,2586,8.8
130,2587,0.7
130,2588,8.3
130,2589,4.9
130,2590,8.7
130,2591,3.0
130,2592,0.9
130,2593,5.0
130,2594,6.5
130,2595,3.4
130,2596,7.2
130,2597,7.2
130,2598,1.9
130,2599,9.9
130,2600,7.9
131,2601,5.6
131,2602,0.5
131,2603,3.7
131,2604,6.0
131,2605,9.0
131,2606,1.8
131,2607,3.8
131,2608,7.2
131,2609,0.8
131,2610,6.8
131,2611,7.8
131,2612,9.7
131,2613,4.1
131,2614,9.1
131,2615,1.9
131,2616,5.9
131,2617,7.8
131,2618,2.8
131,2619,0.2
131,2620,8.4
132,2621,5.5
132,2622,3.7
132,2623,0.3
132,2624,2.2
132,2625,1.6
132,2626,3.5
132,2627,5.3
132,2628,1.4
132,2629,5.0
132,2630,9.4
132,2631,7.3
132,2632,6.5
132,2633,8.5
132,2634,9.3
132,2635,8.4
132,2636,9.3
132,2637,7.0
132,2638,1.8
132,2639,5.3
132,2640,6.2
133,2641,6.1
133,2642,8.2
133,2643,7.1
133,2644,0.1
133,2645,8.2
133,2646,4.8
133,2647,5.0
133,2648,3.4
133,2649,5.0
133,2650,6.3
133,2651,8.6
133,2652,7.8
133,2653,0.7
133,2654,9.7
133,2655,4.0
133,2656,2.8
133,2657,1.3
133,2658,2.3
133,2659,8.6
133,2660,7.5
134,2661,5.3
134,2662,4.7
134,2663,3.9
134,2664,0.8
134,2665,5.1
134,2666,5.7
134,2667,1.7
134,2668,9.3
134,2669,6.5
134,2670,8.6
134,2671,9.2
134,2672,5.0
134,2673,7.1
134,2674,0.3
134,2675,7.4
134,2676,1.5
134,2677,1.9
134,2678,5.0
134,2679,4.0
134,2680,8.0
135,2681,7.3
135,2682,3.2
135,2683,9.1
135,2684,9.0
135,2685,7.8
135,2686,7.3
135,2687,3.0
135,2688,5.3
135,2689,0.4
135,2690,4.5
135,2691,4.5
135,2692,2.5
135,2693,7.2
135,2694,2.7
135,2695,3.8
135,2696,7.5
135,2697,8.9
135,2698,3.6
135,2699,6.4
135,2700,0.2
136,2701,9.8
136,2702,4.8
136,2703,5.7
136,2704,6.8
136,2705,7.5
136,2706,1.3
136,2707,7.7
136,2708,0.1
136,2709,4.9
136,2710,10.0
136,2711,5.9
136,2712,9.0
136,2713,8.5
136,2714,5.3
136,2715,2.4
136,2716,2.9
136,2717,1.6
136,2718,8.6
136,2719,4.8
136,2720,2.4
137,2721,2.5
137,2722,1.8
137,2723,9.7
137,2724,8.8
137,2725,2.9
137,2726,5.8
137,2727,9.3
137,2728,1.1
137,2729,6.3
137,2730,4.2
137,2731,4.2
137,2732,8.9
137,2733,1.2
137,2734,2.7
137,2735,6.4
137,2736,3.1
137,2737,1.0
137,2738,0.3
137,2739,1.3
137,2740,4.4
138,2741,7.1
138,2742,0.3
138,2743,6.8
138,2744,6.0
138,2745,6.0
138,2746,5.7
138,2747,6.5
138,2748,6.5
138,2749,6.5
138,2750,7.6
138,2751,8.6
138,2752,1.6
138,2753,6.6
138,2754,1.0
138,2755,9.2
138,2756,8.4
138,2757,1.7
138,2758,5.0
138,2759,9.6
138,2760,1.2
139,2761,5.7
139,2762,4.6
139,2763,3.8
139,2764,6.1
139,2765,5.6
139,2766,8.5
139,2767,3.0
139,2768,5.0
139,2769,6.6
139,2770,8.5
139,2771,5.5
139,2772,2.5
139,2773,7.7
139,2774,2.5
139,2775,3.6
139,2776,4.9
139,2777,3.0
139,2778,6.4
139,2779,6.7
139,2780,9.2
140,2781,4.3
140,2782,4.4
140,2783,7.1
140,2784,7.1
140,2785,7.8
140,2786,3.0
140,2787,5.4
140,2788,9.0
140,2789,9.8
140,2790,3.6
140,2791,8.2
140,2792,1.8
140,2793,9.8
140,2794,1.7
140,2795,5.2
140,2796,9.0
140,2797,2.8
140,2798,2.7
140,2799,4.8
140,2800,7.5
141,2801,2.8
141,2802,10.0
141,2803,5.3
141,2804,6.7
141,2805,8.4
141,2806,6.2
141,2807,3.4
141,2808,3.6
141,2809,10.0
141,2810,2.0
141,2811,9.3
141,2812,2.3
141,2813,0.5
141,2814,8.1
141,2815,7.4
141,2816,5.1
141,2817,7.0
141,2818,1.0
141,2819,5.7
141,2820,2.3
142,2821,3.0
142,2822,9.3
142,2823,3.6
142,2824,9.8
142,2825,4.2
142,2826,3.2
142,2827,9.7
142,2828,2.0
142,2829,6.6
142,2830,8.8
142,2831,0.7
142,2832,8.7
142,2833,4.2
142,2834,1.4
142,2835,4.9
142,2836,8.3
142,2837,2.4
142,2838,5.4
142,2839,4.6
142,2840,5.9
143,2841,9.5
143,2842,6.7
143,2843,1.1
143,2844,8.9
143,2845,6.1
143,2846,4.5
143,2847,7.6
143,2848,9.1
143,2849,6.6
143,2850,4.9
143,2851,9.5
143,2852,3.5
143,2853,4.8
143,2854,7.1
143,2855,8.2
143,2856,4.4
143,2857,10.0
143,2858,3.2
143,2859,0.2
143,2860,8.2
144,2861,8.9
144,2862,0.7
144,2863,7.2
144,2864,8.3
144,2865,6.9
144,2866,5.9
144,2867,0.0
144,2868,1.5
144,2869,0.1
144,2870,5.0
144,2871,0.8
144,2872,8.8
144,2873,8.2
144,2874,1.8
144,2875,2.9
144,2876,8.7
144,2877,8.4
144,2878,9.5
144,2879,4.7
144,2880,3.8
145,2881,1.1
145,2882,9.0
145,2883,8.1
145,2884,3.6
145,2885,2.6
145,2886,5.8
145,2887,0.6
145,2888,2.2
145,2889,1.3
145,2890,6.0
145,2891,0.0
145,2892,1.1
145,2893,9.6
145,2894,0.2
145,2895,7.2
145,2896,6.8
145,2897,6.1
145,2898,2.5
145,2899,5.5
145,2900,2.3
146,2901,1.8
146,2902,6.6
146,2903,3.5
146,2904,7.5
146,2905,3.0
146,2906,2.8
146,2907,4.3
146,2908,1.2
146,2909,8.4
146,2910,0.2
146,2911,2.5
146,2912,4.9
146,2913,8.0
146,2914,7.5
146,2915,2.1
146,2916,2.0
146,2917,4.1
146,2918,5.2
146,2919,0.9
146,2920,8.7
147,2921,9.8
147,2922,3.9
147,2923,2.2
147,2924,1.2
147,2925,0.9
147,2926,5.5
147,2927,9.0
147,2928,9.0
147,2929,5.7
147,2930,5.5
147,2931,9.7
147,2932,9.3
147,2933,4.0
147,2934,6.8
147,2935,0.7
147,2936,9.6
147,2937,9.1
147,2938,6.9
147,2939,2.2
147,2940,2.9
148,2941,0.5
148,2942,3.8
148,2943,4.3
148,2944,1.9
148,2945,0.7
148,2946,0.5
148,2947,5.2
148,2948,5.3
148,2949,2.6
148,2950,2.8
148,2951,6.9
148,2952,8.3
148,2953,9.3
148,2954,5.2
148,2955,1.8
148,2956,8.0
148,2957,5.4
148,2958,1.5
148,2959,8.4
148,2960,4.5
149,2961,8.8
149,2962,4.5
149,2963,1.1
149,2964,4.2
149,2965,7.6
149,2966,7.7
149,2967,2.9
149,2968,8.4
149,2969,5.1
149,2970,2.1
149,2971,4.8
149,2972,6.3
149,2973,4.4
149,2974,10.0
149,2975,6.6
149,2976,2.9
149,2977,8.8
149,2978,4.3
149,2979,6.3
149,2980,8.7
150,2981,5.0
150,2982,5.7
150,2983,1.1
150,2984,1.9
150,2985,4.0
150,2986,6.8
150,2987,8.4
150,2988,0.5
150,2989,5.4
150,2990,5.5
150,2991,0.9
150,2992,9.4
150,2993,5.6
150,2994,1.3
150,2995,3.1
150,2996,0.4
150,2997,8.5
150,2998,9.9
150,2999,5.7
150,3000,8.6
151,3001,5.5
151,3002,4.8
151,3003,2.9
151,3004,6.6
151,3005,0.5
151,3006,2.5
151,3007,3.4
151,3008,9.8
151,3009,4.3
151,3010,4.4
151,3011,9.4
151,3012,3.4
151,3013,6.3
151,3014,0.7
151,3015,9.5
151,3016,0.7
151,3017,6.7
151,3018,2.6
151,3019,5.5
151,3020,1.8
152,3021,0.6
152,3022,5.2
152,3023,5.3
152,3024,3.2
152,3025,7.6
152,3026,9.3
152,3027,5.3
152,3028,1.6
152,3029,0.4
152,3030,8.9
152,3031,3.1
152,3032,6.0
152,3033,3.6
152,3034,9.0
152,3035,7.0
152,3036,4.3
152,3037,9.6
152,3038,6.8
152,3039,7.1
152,3040,4.8
153,3041,6.9
153,3042,5.5
153,3043,6.6
153,3044,7.3
153,3045,7.3
153,3046,0.1
153,3047,9.5
153,3048,4.0
153,3049,6.1
153,3050,5.8
153,3051,7.7
153,3052,1.3
153,3053,6.8
153,3054,5.0
153,3055,2.7
153,3056,0.1
153,3057,9.3
153,3058,5.7
153,3059,5.8
153,3060,6.2
154,3061,5.9
154,3062,7.9
154,3063,3.1
154,3064,5.7
154,3065,7.2
154,3066,2.1
154,3067,1.2
154,3068,0.2
154,3069,6.1
154,3070,3.0
154,3071,4.1
154,3072,1.9
154,3073,9.8
154,3074,6.2
154,3075,7.3
154,3076,9.7
154,3077,2.6
154,3078,4.4
154,3079,9.1
154,3080,0.7
155,3081,8.5
155,3082,8.3
155,3083,6.6
155,3084,3.4
155,3085,1.9
155,3086,2.1
155,3087,0.0
155,3088,8.0
155,3089,7.1
155,3090,0.6
155,3091,6.4
155,3092,6.4
155,3093,4.5
155,3094,5.4
155,3095,3.0
155,3096,8.7
155,3097,9.5
155,3098,9.6
155,3099,5.6
155,3100,3.5
156,3101,3.1
156,3102,8.0
156,3103,8.3
156,3104,9.8
156,3105,4.7
156,3106,4.4
156,3107,9.7
156,3108,5.1
156,3109,0.5
156,3110,2.2
156,3111,3.4
156,3112,5.9
156,3113,6.9
156,3114,8.9
156,3115,0.5
156,3116,0.7
156,3117,8.6
156,3118,4.4
156,3119,3.6
156,3120,3.7
157,3121,5.2
157,3122,5.0
157,3123,2.5
157,3124,9.3
157,3125,0.8
157,3126,1.8
157,3127,8.1
157,3128,8.0
157,3129,6.2
157,3130,2.0
157,3131,0.9
157,3132,3.0
157,3133,6.1
157,3134,8.2
157,3135,5.0
157,3136,0.4
157,3137,9.1
157,3138,0.3
157,3139,6.9
157,3140,4.0
158,3141,6.5
158,3142,3.4
158,3143,6.9
158,3144,1.3
158,3145,3.2
158,3146,6.7
158,3147,0.6
158,3148,3.9
158,3149,3.4
158,3150,9.6
158,3151,1.0
158,3152,0.2
158,3153,6.0
158,3154,8.2
158,3155,3.5
158,3156,9.3
158,3157,3.5
158,3158,5.8
158,3159,4.3
158,3160,7.3
159,3161,8.7
159,3162,8.7
159,3163,8.8
159,3164,7.3
159,3165,6.2
159,3166,9.7
159,3167,7.1
159,3168,0.7
159,3169,4.7
159,3170,6.9
159,3171,8.4
159,3172,8.7
159,3173,0.2
159,3174,5.0
159,3175,0.4
159,3176,7.4
159,3177,7.0
159,3178,9.0
159,3179,7.3
159,3180,6.2
160,3181,7.0
160,3182,5.7
160,3183,7.5
160,3184,2.6
160,3185,3.1
160,3186,5.0
160,3187,8.6
160,3188,1.9
160,3189,9.8
160,3190,1.0
160,3191,3.3
160,3192,6.4
160,3193,9.4
160,3194,2.0
160,3195,0.5
160,3196,9.3
160,3197,6.2
160,3198,0.1
160,3199,8.2
160,3200,1.9
161,3201,1.5
161,3202,4.9
161,3203,0.4
161,3204,5.4
161,3205,4.7
161,3206,9.7
161,3207,4.4
161,3208,6.2
161,3209,10.0
161,3210,8.6
161,3211,1.5
161,3212,1.4
161,3213,8.4
161,3214,9.3
161,3215,8.5
161,3216,9.4
161,3217,3.6
161,3218,8.0
